current,voltage,temperature,cell_voltage_min,soc,cycle_count,internal_resistance,charge_capacity,discharge_capacity,c_rate,dod,soh,cell_voltage_max,mfg_rated_cycles,calendar_age_days,chemistry_type
13.78,3.8054,32.4,3.7841,0.6666,135,0.028143,52.39,51.49,0.2511,0.4675,0.9747,3.8267,1540,287,0.0
-23.49,3.8216,33.3,3.8209,0.717,147,0.034685,50.97,50.42,0.4589,0.4227,0.9623,3.8223,1540,304,0.0
-84.93,3.7531,26.8,3.7489,0.628,160,0.032484,50.71,49.59,1.595,0.6313,0.9593,3.7573,1540,323,0.0
29.02,3.9391,31.3,3.938,0.7785,172,0.033286,52.02,50.75,0.5959,0.619,0.956,3.9402,1540,341,0.0
-18.74,3.8723,28.2,3.8387,0.72,184,0.028374,53.26,49.73,0.3512,0.3632,0.964,3.9059,1540,359,0.0
12.45,3.9558,35.0,3.954,0.8048,197,0.032675,50.51,50.42,0.2417,0.6085,0.9547,3.9577,1540,378,0.0
-40.54,4.0542,30.7,4.0523,0.8966,209,0.032751,50.2,50.66,0.7564,0.4779,0.9593,4.056,1540,396,0.0
29.48,3.8355,31.7,3.7988,0.7016,221,0.030277,52.1,50.89,0.5544,0.7951,0.9439,3.8721,1540,413,0.0
-19.84,3.6116,17.5,3.6086,0.5104,234,0.030528,51.47,49.97,0.3906,0.7924,0.9599,3.6146,1540,433,0.0
-29.63,3.7886,26.3,3.7864,0.6579,246,0.033273,51.79,51.15,0.6071,0.4728,0.9581,3.7907,1540,450,0.0
-14.97,3.5037,39.3,3.4926,0.4121,258,0.033529,49.63,48.46,0.287,0.5043,0.9357,3.5148,1540,468,0.0
9.36,3.8223,16.9,3.8081,0.6636,271,0.031396,50.82,52.05,0.1782,0.4365,0.9594,3.8365,1540,487,0.0
-34.01,3.4186,41.9,3.4134,0.3377,283,0.033957,48.47,49.77,0.6124,0.6963,0.9247,3.4239,1540,505,0.0
-26.3,3.4645,34.6,3.4458,0.4217,295,0.034852,51.54,51.32,0.5545,0.6879,0.9417,3.4832,1540,523,0.0
-5.23,3.9556,39.3,3.9446,0.7704,308,0.033103,48.66,49.08,0.1045,0.1921,0.9353,3.9665,1540,542,0.0
37.66,3.8198,40.7,3.8134,0.6776,320,0.036213,47.43,48.07,0.7728,0.7217,0.917,3.8263,1540,559,0.0
-11.47,4.0133,45.0,4.0103,0.8502,332,0.032336,48.54,48.93,0.207,0.05,0.9203,4.0163,1540,577,0.0
21.54,3.8613,21.2,3.859,0.7102,344,0.030665,49.74,52.0,0.3988,0.2286,0.9571,3.8635,1540,595,0.0
10.11,3.6272,27.8,3.5935,0.5089,357,0.031214,48.26,49.02,0.1781,0.5526,0.9479,3.6609,1540,614,0.0
79.6,3.4679,31.2,3.4656,0.3927,369,0.035855,49.07,49.51,1.5699,0.7415,0.918,3.4702,1540,632,0.0
13.86,3.6528,43.0,3.6379,0.5334,381,0.032292,49.02,48.8,0.2595,0.3714,0.8963,3.6678,1540,649,0.0
15.2,3.5081,27.2,3.5012,0.4384,394,0.033332,49.24,48.85,0.2681,0.6147,0.9476,3.5149,1540,668,0.0
7.66,3.55,35.5,3.5337,0.448,406,0.03164,50.19,47.6,0.1597,0.5607,0.9259,3.5663,1540,686,0.0
12.84,3.5399,25.5,3.5237,0.4494,418,0.030382,49.59,49.44,0.2356,0.6352,0.9381,3.5562,1540,704,0.0
96.99,3.2697,34.4,3.247,0.227,431,0.034984,48.28,48.09,1.8908,0.6979,0.9109,3.2925,1540,723,0.0
25.18,3.9453,32.8,3.9414,0.7784,443,0.029978,49.53,49.69,0.4803,0.1123,0.9374,3.9491,1540,741,0.0
-13.31,4.0288,29.2,4.0259,0.8718,455,0.032195,50.55,49.25,0.2568,0.1441,0.93,4.0317,1540,758,0.0
-21.38,3.5547,35.0,3.5419,0.4431,468,0.034853,49.56,50.28,0.4372,0.4803,0.9214,3.5676,1540,778,0.0
-108.41,3.5182,34.9,3.4909,0.451,480,0.039558,47.62,49.19,1.974,0.4304,0.8937,3.5456,1540,795,0.0
-78.57,3.899,30.4,3.8979,0.7601,492,0.035607,48.46,47.29,1.4118,0.3071,0.9214,3.9001,1540,813,0.0
-27.91,3.4403,35.3,3.4381,0.3673,505,0.035863,48.94,48.46,0.5385,0.7018,0.9133,3.4424,1540,832,0.0
15.75,3.6742,22.0,3.6554,0.5612,517,0.029106,50.4,49.83,0.3161,0.4749,0.941,3.693,1540,850,0.0
-48.51,3.8873,23.7,3.8792,0.7318,529,0.030325,50.28,50.22,0.8962,0.0914,0.9299,3.8953,1540,868,0.0
-40.74,3.7791,31.2,3.7661,0.664,542,0.033234,49.51,48.33,0.7322,0.2793,0.9264,3.7922,1540,887,0.0
-82.63,3.552,27.9,3.539,0.4647,554,0.03432,49.09,48.37,1.5812,0.6039,0.9127,3.565,1540,904,0.0
21.73,3.9295,37.1,3.926,0.7689,566,0.033921,48.03,46.98,0.3921,0.05,0.898,3.9329,1540,922,0.0
18.58,3.7259,35.9,3.7109,0.6107,579,0.036151,48.52,48.81,0.3352,0.6493,0.9125,3.741,1540,941,0.0
-9.58,4.0187,33.8,4.0031,0.8272,591,0.033781,46.49,47.78,0.1804,0.6399,0.9064,4.0343,1540,959,0.0
13.74,3.7364,25.1,3.7316,0.5865,603,0.027882,50.74,49.65,0.277,0.3758,0.9327,3.7412,1540,977,0.0
104.79,3.9545,34.9,3.9542,0.7892,616,0.040197,46.63,45.48,1.9246,0.1566,0.8766,3.9547,1540,996,0.0
-28.74,3.8105,25.6,3.8082,0.6698,628,0.031844,48.51,47.56,0.5789,0.4575,0.9281,3.8128,1540,1014,0.0
-40.59,3.3898,30.0,3.3788,0.32,640,0.03642,48.1,49.37,0.7168,0.76,0.9157,3.4008,1540,1031,0.0
-31.03,3.5769,36.9,3.5733,0.4744,652,0.038868,47.17,46.23,0.6405,0.4392,0.8771,3.5805,1540,1049,0.0
-26.84,3.7673,37.5,3.7635,0.6439,665,0.035308,46.04,47.62,0.5111,0.3487,0.8842,3.771,1540,1068,0.0
40.68,3.4861,27.2,3.4842,0.4173,677,0.03272,49.71,48.79,0.7342,0.5272,0.9062,3.4881,1540,1086,0.0
-39.41,3.5839,34.4,3.5738,0.4691,689,0.032566,46.83,48.3,0.7382,0.3146,0.8953,3.594,1540,1104,0.0
-68.99,3.7934,34.5,3.7926,0.6566,702,0.037294,47.77,47.2,1.2608,0.3447,0.8821,3.7942,1540,1123,0.0
-9.3,4.0381,32.4,4.0033,0.8638,714,0.038118,47.77,49.18,0.1774,0.05,0.903,4.0729,1540,1140,0.0
-10.64,3.6119,37.6,3.6054,0.5058,726,0.037922,45.86,45.18,0.1987,0.5865,0.8823,3.6185,1540,1158,0.0
25.31,3.9016,41.9,3.8962,0.7278,739,0.041809,46.22,44.73,0.488,0.3087,0.8457,3.907,1540,1177,0.0
45.07,4.0778,31.4,4.0367,0.8993,751,0.035345,46.21,47.63,0.7693,0.5349,0.885,4.1188,1540,1195,0.0
11.88,3.9807,22.3,3.9648,0.8327,763,0.03629,49.48,48.91,0.2237,0.7972,0.9309,3.9965,1540,1213,0.0
27.18,3.4765,29.6,3.4762,0.3803,776,0.03306,48.4,45.99,0.5295,0.3864,0.9052,3.4767,1540,1232,0.0
-38.86,3.8026,23.4,3.796,0.6693,788,0.034272,48.53,48.39,0.7349,0.226,0.9179,3.8091,1540,1249,0.0
-15.79,3.7017,35.7,3.6778,0.5879,800,0.038013,46.76,46.92,0.2985,0.2556,0.8861,3.7256,1540,1267,0.0
-14.17,3.8184,22.1,3.8094,0.6784,813,0.032668,48.42,48.91,0.2678,0.2637,0.9215,3.8274,1540,1286,0.0
-12.49,3.6485,34.5,3.6119,0.5565,825,0.03758,45.47,46.14,0.2348,0.4665,0.8871,3.6851,1540,1304,0.0
34.26,3.5197,34.4,3.4989,0.4236,837,0.031769,46.95,45.72,0.6043,0.4433,0.8792,3.5405,1540,1322,0.0
-21.39,3.7671,22.1,3.7548,0.6599,850,0.029959,48.33,50.01,0.3952,0.6159,0.9256,3.7795,1540,1341,0.0
-36.9,3.9087,15.1,3.8975,0.7468,862,0.034254,47.71,49.74,0.6826,0.6587,0.9278,3.9199,1540,1359,0.0
-8.76,3.8019,10.5,3.7855,0.6606,874,0.036362,47.99,50.4,0.1618,0.688,0.932,3.8183,1540,1376,0.0
-8.14,3.5962,19.9,3.5872,0.5089,887,0.032925,50.52,48.55,0.1543,0.6097,0.9246,3.6053,1540,1395,0.0
-17.7,3.6444,30.6,3.6312,0.5358,899,0.037178,48.17,45.12,0.3315,0.5234,0.8922,3.6577,1540,1413,0.0
5.5,3.6212,24.6,3.6156,0.529,911,0.034554,49.18,47.85,0.1034,0.2993,0.9116,3.6268,1540,1431,0.0
-30.2,3.3821,36.2,3.376,0.3236,924,0.038474,46.46,46.78,0.5662,0.5768,0.8609,3.3882,1540,1450,0.0
-81.21,3.6931,27.5,3.654,0.5588,936,0.036734,47.62,47.56,1.5437,0.7175,0.885,3.7322,1540,1468,0.0
-23.4,3.6038,22.6,3.5995,0.5121,948,0.033026,49.12,49.07,0.4397,0.8219,0.9175,3.6081,1540,1485,0.0
-12.33,3.9035,22.1,3.8792,0.7416,960,0.031877,49.25,47.16,0.2452,0.7844,0.9216,3.9278,1540,1503,0.0
-17.27,3.4767,23.4,3.4638,0.3934,973,0.036075,46.44,47.42,0.3733,0.8392,0.9057,3.4895,1540,1522,0.0
-36.47,3.5613,38.0,3.5591,0.4803,985,0.041516,44.06,44.04,0.6891,0.5542,0.8208,3.5634,1540,1540,0.0
-9.29,3.7448,40.1,3.7081,0.6085,997,0.040477,44.21,44.04,0.1767,0.5255,0.8063,3.7816,1540,1558,0.0
-29.5,3.4221,32.5,3.4215,0.3428,1010,0.033242,46.43,47.0,0.5176,0.6304,0.8757,3.4227,1540,1577,0.0
-16.97,3.7227,21.2,3.7215,0.6176,1022,0.035639,49.74,49.12,0.3206,0.2811,0.9171,3.7238,1540,1595,0.0
18.53,3.8662,31.0,3.8634,0.7136,1034,0.040101,47.66,45.51,0.3618,0.3892,0.8825,3.8691,1540,1612,0.0
9.69,3.8873,21.6,3.8833,0.7492,1047,0.033969,48.47,48.36,0.1838,0.6079,0.9043,3.8913,1540,1631,0.0
-20.82,3.6358,35.0,3.6015,0.5316,1059,0.036451,43.34,45.5,0.3981,0.285,0.8588,3.6702,1540,1649,0.0
-9.05,3.7776,27.3,3.7753,0.6551,1071,0.036858,47.37,46.83,0.1646,0.6441,0.89,3.7799,1540,1667,0.0
10.63,3.6004,32.8,3.5967,0.4901,1084,0.037366,46.59,45.54,0.2098,0.5015,0.8653,3.6041,1540,1686,0.0
-31.72,3.8932,12.9,3.8891,0.7259,1096,0.032964,50.23,48.58,0.6547,0.5944,0.9199,3.8973,1540,1704,0.0
-27.74,3.7252,25.8,3.7148,0.6096,1108,0.035267,47.23,47.64,0.5231,0.3158,0.8959,3.7356,1540,1721,0.0
-7.77,3.6601,26.1,3.6457,0.5505,1121,0.035402,45.72,48.94,0.1445,0.3619,0.8895,3.6746,1540,1741,0.0
39.97,3.639,29.8,3.6385,0.531,1133,0.037418,47.14,44.76,0.7741,0.2896,0.8781,3.6396,1540,1758,0.0
-14.32,3.554,29.6,3.5517,0.462,1145,0.036248,46.97,47.07,0.2725,0.6615,0.8819,3.5564,1540,1776,0.0
-13.83,3.3879,19.1,3.3837,0.3398,1158,0.033748,49.15,48.6,0.2823,0.3649,0.9094,3.3921,1540,1795,0.0
-18.48,3.3254,45.0,3.3229,0.2585,1170,0.045094,39.11,40.91,0.3826,0.5577,0.7594,3.3279,1540,1813,0.0
-16.1,3.7156,21.7,3.688,0.5935,1182,0.035633,48.36,47.12,0.3099,0.4722,0.9149,3.7433,1540,1830,0.0
36.03,3.5882,31.0,3.5862,0.489,1195,0.036605,44.45,47.65,0.6583,0.427,0.8644,3.5903,1540,1850,0.0
6.49,3.7123,34.6,3.6962,0.592,1207,0.038569,44.92,44.12,0.1187,0.5782,0.8435,3.7285,1540,1867,0.0
-16.33,3.7705,22.5,3.7666,0.6203,1219,0.032964,46.9,45.5,0.3238,0.5124,0.9109,3.7745,1540,1885,0.0
40.61,3.4371,18.3,3.4366,0.3585,0,0.024758,57.31,55.95,0.7096,0.6839,0.9881,3.4376,2159,33,0.0
12.68,3.5463,21.0,3.5303,0.4779,13,0.028578,57.04,55.64,0.2122,0.4328,0.9928,3.5622,2159,44,0.0
-9.12,3.7822,25.6,3.7448,0.6399,27,0.026811,55.43,55.69,0.1585,0.2137,0.9923,3.8196,2159,56,0.0
-26.15,3.5115,25.1,3.5051,0.4262,41,0.026787,57.91,54.59,0.4753,0.4517,0.9897,3.5179,2159,69,0.0
16.94,3.8079,14.0,3.7694,0.6818,55,0.030939,56.69,55.96,0.2744,0.5422,0.9893,3.8464,2159,81,0.0
13.07,3.8441,15.5,3.8355,0.7128,69,0.028988,55.77,56.05,0.2301,0.5732,0.9765,3.8528,2159,93,0.0
7.54,3.541,22.6,3.5384,0.4494,83,0.026778,54.69,55.69,0.1237,0.6867,0.9914,3.5435,2159,106,0.0
-6.38,3.8516,23.3,3.8495,0.705,97,0.026997,59.85,56.97,0.1173,0.1808,0.9878,3.8537,2159,118,0.0
8.06,3.4045,22.8,3.3835,0.357,111,0.029791,57.38,55.91,0.1384,0.4704,0.9797,3.4255,2159,130,0.0
-42.1,3.4977,22.2,3.4871,0.4169,125,0.026898,56.0,55.7,0.7465,0.7584,0.9941,3.5084,2159,143,0.0
15.19,3.4309,30.6,3.4239,0.3668,139,0.029487,54.36,54.21,0.2854,0.329,0.9799,3.4378,2159,155,0.0
-31.59,3.9385,28.7,3.9319,0.7829,153,0.030561,55.55,56.23,0.5297,0.5019,0.9843,3.9452,2159,167,0.0
43.34,3.6869,44.1,3.6766,0.5972,167,0.031914,53.47,54.23,0.7561,0.6433,0.9632,3.6972,2159,180,0.0
-25.83,3.7418,33.0,3.6982,0.6201,181,0.029745,56.1,55.58,0.4832,0.3275,0.9729,3.7855,2159,192,0.0
-13.5,4.0399,37.3,4.0341,0.8613,195,0.031338,54.59,54.37,0.2296,0.4482,0.9768,4.0458,2159,204,0.0
-23.59,3.3475,24.0,3.33,0.2798,209,0.029141,54.61,55.91,0.4511,0.5779,0.9866,3.3651,2159,217,0.0
-8.89,3.7526,18.1,3.7406,0.6152,223,0.027386,57.61,55.45,0.1551,0.3768,0.9886,3.7646,2159,229,0.0
-5.86,3.8053,25.9,3.8005,0.6624,237,0.029203,54.7,57.81,0.1081,0.8147,0.9703,3.81,2159,241,0.0
-14.53,3.9496,22.4,3.907,0.7836,251,0.027569,56.0,56.25,0.268,0.2176,0.9795,3.9922,2159,254,0.0
31.76,3.7123,29.1,3.709,0.5731,265,0.031224,55.6,54.75,0.5782,0.3663,0.9759,3.7155,2159,266,0.0
-18.19,3.7885,23.6,3.7868,0.66,279,0.03101,56.93,55.96,0.3,0.3753,0.9782,3.7903,2159,278,0.0
-10.4,3.8418,18.2,3.8322,0.691,293,0.03085,55.33,54.39,0.1853,0.2409,0.976,3.8515,2159,291,0.0
-17.27,3.3385,26.4,3.3216,0.2788,307,0.033285,55.98,56.1,0.3164,0.5489,0.9739,3.3555,2159,303,0.0
21.32,3.9969,10.9,3.9936,0.8244,321,0.029663,54.64,56.0,0.3734,0.5175,0.9761,4.0002,2159,315,0.0
-15.27,3.7094,35.3,3.6927,0.598,335,0.02958,55.27,55.61,0.2857,0.6261,0.9604,3.7261,2159,328,0.0
31.05,4.0751,13.1,4.0716,0.8791,349,0.032327,57.28,57.19,0.5385,0.5551,0.9803,4.0786,2159,340,0.0
19.22,3.5272,23.3,3.5214,0.4429,363,0.032326,54.72,54.83,0.3263,0.6036,0.9741,3.5331,2159,352,0.0
32.19,3.8092,32.1,3.8071,0.6764,377,0.032301,55.15,55.88,0.6223,0.7414,0.9674,3.8113,2159,365,0.0
-29.7,3.9952,28.7,3.9668,0.8326,391,0.027865,53.84,56.41,0.5289,0.6381,0.9643,4.0236,2159,377,0.0
12.8,4.0048,40.6,3.9919,0.8208,405,0.033266,52.93,53.7,0.2354,0.05,0.9425,4.0176,2159,390,0.0
61.02,4.1125,39.8,4.1125,0.9149,419,0.033754,53.0,52.4,1.0645,0.8117,0.9271,4.1125,2159,402,0.0
22.9,3.8259,25.3,3.8032,0.7092,433,0.028318,54.7,56.22,0.3977,0.3076,0.9773,3.8485,2159,414,0.0
26.02,3.9295,28.5,3.9244,0.7876,447,0.029014,55.28,55.76,0.4374,0.8853,0.9648,3.9347,2159,427,0.0
73.02,3.3232,27.3,3.3212,0.2905,461,0.029686,54.94,52.93,1.4019,0.6012,0.9553,3.3252,2159,439,0.0
-32.17,3.8089,22.5,3.8062,0.6739,475,0.030958,56.22,55.75,0.5478,0.3514,0.9598,3.8116,2159,451,0.0
-10.23,3.4724,30.9,3.4627,0.3656,489,0.030436,55.31,55.82,0.1724,0.7283,0.9617,3.4821,2159,464,0.0
81.98,3.8127,22.6,3.8104,0.6969,503,0.031053,53.35,54.39,1.5726,0.4493,0.956,3.8151,2159,476,0.0
-26.09,3.8571,31.9,3.8224,0.7369,517,0.030016,54.25,54.36,0.4404,0.3445,0.9572,3.8919,2159,488,0.0
45.02,3.7318,19.7,3.7282,0.5911,531,0.030095,53.6,53.11,0.7664,0.316,0.9691,3.7353,2159,501,0.0
-9.03,3.9035,24.0,3.8931,0.7698,545,0.029333,56.07,56.28,0.1476,0.6637,0.9581,3.9139,2159,513,0.0
-15.34,3.6546,40.5,3.6487,0.5431,559,0.034357,52.84,50.15,0.2546,0.5917,0.9206,3.6604,2159,525,0.0
-8.92,3.9717,31.5,3.9705,0.7916,573,0.03213,54.81,54.68,0.1498,0.3205,0.9512,3.9728,2159,538,0.0
-20.0,4.0624,25.7,4.0544,0.8928,587,0.03265,54.66,54.61,0.3516,0.7673,0.9573,4.0704,2159,550,0.0
-31.36,3.6063,16.3,3.6033,0.4863,601,0.031525,50.88,54.77,0.5584,0.2948,0.9691,3.6094,2159,562,0.0
-15.54,3.9071,24.7,3.9052,0.7571,615,0.028784,53.69,56.15,0.2922,0.1934,0.9645,3.909,2159,575,0.0
-27.73,4.0004,19.0,3.9986,0.83,629,0.02797,54.6,56.08,0.5324,0.4242,0.9662,4.0022,2159,587,0.0
30.0,4.0216,17.0,4.0063,0.8592,643,0.028901,56.56,55.24,0.5098,0.6345,0.9604,4.0369,2159,599,0.0
11.64,3.551,18.6,3.5078,0.4596,657,0.03015,55.45,55.23,0.2036,0.5685,0.9685,3.5943,2159,612,0.0
13.73,3.9074,23.8,3.8952,0.7483,671,0.031749,55.32,54.8,0.242,0.05,0.95,3.9195,2159,624,0.0
-13.55,3.3263,20.4,3.3218,0.2767,685,0.0291,55.17,54.73,0.2378,0.3908,0.9669,3.3308,2159,636,0.0
15.79,4.0466,10.5,4.0438,0.8709,699,0.028548,55.01,54.65,0.2493,0.5808,0.9593,4.0494,2159,649,0.0
-12.75,4.1019,33.5,4.0962,0.918,713,0.033169,54.42,53.66,0.21,0.0654,0.9416,4.1075,2159,661,0.0
-37.58,3.4828,25.4,3.4514,0.4076,727,0.03141,52.93,53.31,0.6185,0.8009,0.9539,3.5142,2159,673,0.0
46.75,3.7099,39.0,3.7047,0.5885,741,0.032809,51.19,50.0,0.7357,0.7528,0.903,3.715,2159,686,0.0
30.84,3.3335,31.1,3.3224,0.2697,755,0.034979,52.14,54.19,0.5542,0.5143,0.9385,3.3446,2159,698,0.0
-57.79,3.56,33.6,3.5556,0.4853,769,0.034035,52.78,53.17,0.8962,0.6169,0.9232,3.5644,2159,710,0.0
15.58,3.5768,30.4,3.5732,0.4709,783,0.035158,53.3,53.29,0.264,0.2894,0.9523,3.5804,2159,723,0.0
-47.94,3.4746,16.1,3.4545,0.3994,797,0.029197,55.9,55.45,0.8715,0.5822,0.962,3.4946,2159,735,0.0
-13.38,4.0187,26.6,4.0127,0.8213,811,0.029262,52.74,53.44,0.2363,0.4567,0.9401,4.0246,2159,747,0.0
34.14,4.0032,31.6,3.9834,0.8458,825,0.032802,54.03,52.89,0.6079,0.3443,0.929,4.023,2159,760,0.0
-33.07,3.6921,31.7,3.6774,0.5616,839,0.030275,52.92,54.69,0.5453,0.5351,0.934,3.7068,2159,772,0.0
37.8,3.5102,12.8,3.5088,0.4236,853,0.030735,54.13,54.14,0.7055,0.4792,0.954,3.5117,2159,784,0.0
24.2,3.5145,22.4,3.5126,0.4248,867,0.031744,53.05,54.27,0.4645,0.4892,0.9557,3.5163,2159,797,0.0
-8.95,3.2332,20.5,3.2323,0.1985,881,0.027864,54.18,54.84,0.1596,0.5069,0.9562,3.2341,2159,809,0.0
14.68,3.4165,43.0,3.4156,0.3587,895,0.033579,50.83,50.4,0.2482,0.4732,0.8829,3.4174,2159,821,0.0
-17.05,3.9153,29.0,3.9099,0.7348,909,0.031129,52.26,53.91,0.2843,0.229,0.9407,3.9207,2159,834,0.0
-87.77,3.8657,24.3,3.8597,0.718,923,0.034193,54.68,52.37,1.5437,0.707,0.9417,3.8716,2159,846,0.0
39.73,3.7928,7.1,3.7867,0.6675,937,0.02959,54.21,53.76,0.7408,0.2818,0.9648,3.7989,2159,859,0.0
105.06,3.2415,37.4,3.2188,0.1826,951,0.039977,48.11,48.25,1.8448,0.6041,0.8576,3.2642,2159,871,0.0
33.52,3.7885,27.1,3.7711,0.633,965,0.034883,53.91,53.19,0.5795,0.3124,0.9463,3.8059,2159,883,0.0
10.48,3.9021,23.0,3.8736,0.7544,979,0.032975,52.56,55.24,0.1803,0.1292,0.9466,3.9306,2159,896,0.0
14.57,3.4361,40.4,3.4357,0.3455,993,0.039595,51.1,49.52,0.2593,0.7327,0.883,3.4364,2159,908,0.0
-10.95,3.7117,36.8,3.688,0.5921,1007,0.035108,51.3,51.09,0.1985,0.4179,0.9093,3.7353,2159,920,0.0
-17.59,3.6471,27.7,3.6206,0.5451,1021,0.031911,54.18,53.19,0.3029,0.4634,0.9348,3.6737,2159,933,0.0
9.03,4.0157,30.8,4.013,0.8637,1035,0.03158,52.01,50.83,0.1473,0.456,0.9212,4.0185,2159,945,0.0
34.12,3.7627,22.2,3.7609,0.6541,1049,0.036663,54.64,56.1,0.6145,0.5757,0.955,3.7646,2159,957,0.0
-11.45,3.3527,25.3,3.3415,0.2912,1063,0.034839,53.44,52.78,0.1845,0.7685,0.9348,3.3638,2159,970,0.0
46.09,3.8023,25.6,3.799,0.6906,1077,0.030197,52.94,54.15,0.7947,0.5532,0.9394,3.8057,2159,982,0.0
-16.45,3.5571,23.9,3.553,0.4703,1091,0.032284,54.64,53.37,0.2686,0.6252,0.9425,3.5611,2159,994,0.0
-30.7,3.7272,29.4,3.7254,0.5954,1105,0.034805,51.13,53.56,0.5,0.4005,0.9264,3.729,2159,1007,0.0
-16.47,3.5493,12.4,3.5071,0.4768,1119,0.032449,55.41,54.23,0.289,0.291,0.9565,3.5915,2159,1019,0.0
-80.1,3.7142,39.2,3.7113,0.5917,1133,0.043106,46.67,47.37,1.4247,0.4816,0.8185,3.7171,2159,1031,0.0
-16.49,3.8971,21.2,3.8459,0.7287,1147,0.031125,52.61,55.25,0.2797,0.2845,0.9353,3.9482,2159,1044,0.0
-9.2,3.9779,38.6,3.9742,0.8276,1161,0.037368,49.04,49.07,0.1744,0.5177,0.8641,3.9815,2159,1056,0.0
24.94,3.8023,14.5,3.7829,0.674,1175,0.02744,53.68,55.0,0.4193,0.3775,0.9532,3.8217,2159,1068,0.0
-26.02,3.666,28.2,3.6643,0.574,1189,0.02827,51.94,51.43,0.4692,0.5193,0.9249,3.6678,2159,1081,0.0
22.97,3.6467,30.7,3.6385,0.5329,1203,0.03648,55.25,52.97,0.4101,0.4403,0.9257,3.6548,2159,1093,0.0
-35.18,3.4827,25.9,3.4796,0.3852,1217,0.033812,53.69,51.0,0.6419,0.3557,0.9306,3.4859,2159,1105,0.0
47.0,3.8599,24.3,3.8503,0.7159,1231,0.032693,53.03,52.57,0.8555,0.5338,0.9285,3.8695,2159,1118,0.0
-38.68,3.4502,32.6,3.4499,0.3889,1245,0.038135,50.41,50.35,0.6928,0.3267,0.9086,3.4506,2159,1130,0.0
40.89,3.6385,27.3,3.6374,0.5141,1259,0.030827,53.27,53.12,0.7398,0.5197,0.9153,3.6396,2159,1142,0.0
47.33,3.9796,27.8,3.9774,0.8112,1273,0.034609,52.44,50.57,0.7867,0.2908,0.9183,3.9818,2159,1155,0.0
-35.83,3.6159,33.6,3.6113,0.5463,1287,0.036204,49.81,51.23,0.6532,0.3404,0.8948,3.6204,2159,1167,0.0
-28.57,3.9876,14.7,3.9616,0.8158,1301,0.031755,53.73,55.11,0.4907,0.05,0.9439,4.0136,2159,1179,0.0
-27.09,3.8205,30.0,3.8151,0.6726,1315,0.035064,51.87,51.95,0.492,0.6748,0.9119,3.8259,2159,1192,0.0
34.69,4.0186,19.7,4.0061,0.8296,1329,0.032688,53.64,52.96,0.5772,0.05,0.9406,4.0311,2159,1204,0.0
114.29,3.7591,43.6,3.7552,0.6385,1343,0.046989,40.93,40.83,1.9938,0.7278,0.7305,3.7631,2159,1216,0.0
-7.48,3.766,26.3,3.7526,0.6406,1357,0.039863,51.63,54.02,0.128,0.6557,0.9278,3.7794,2159,1229,0.0
42.89,3.9624,27.7,3.9365,0.8182,1371,0.033811,51.79,51.16,0.7062,0.8469,0.916,3.9883,2159,1241,0.0
-29.26,3.3185,33.4,3.3119,0.2797,1385,0.037792,50.09,52.65,0.5121,0.6207,0.9004,3.3252,2159,1253,0.0
-36.86,3.9454,25.9,3.9423,0.7718,0,0.029043,47.4,46.22,0.7744,0.3925,0.9889,3.9486,1429,109,0.0
5.41,4.0279,25.5,4.0214,0.8614,8,0.030409,46.9,44.32,0.1161,0.4427,0.9898,4.0343,1429,124,0.0
-45.43,3.958,45.0,3.9266,0.8102,17,0.028088,46.97,47.44,0.9639,0.1354,0.9819,3.9894,1429,142,0.0
-18.42,3.2797,21.8,3.2789,0.239,26,0.029204,45.15,45.91,0.4004,0.4089,0.9732,3.2805,1429,160,0.0
25.25,3.6436,39.8,3.6191,0.5241,35,0.030346,46.2,47.35,0.521,0.397,0.9744,3.6682,1429,178,0.0
42.68,3.7635,27.6,3.7587,0.645,43,0.029021,47.04,46.63,0.9015,0.5708,0.979,3.7684,1429,194,0.0
-10.28,3.8093,35.1,3.8065,0.7003,52,0.030294,46.64,47.95,0.2082,0.1622,0.9737,3.812,1429,211,0.0
-16.46,3.6597,24.2,3.6542,0.5402,61,0.030979,47.3,47.7,0.3433,0.4454,0.9753,3.6652,1429,229,0.0
16.94,3.9105,28.2,3.8879,0.7652,70,0.030829,44.94,47.26,0.3481,0.3026,0.9711,3.9331,1429,247,0.0
-13.88,3.5012,23.5,3.4991,0.4334,78,0.031298,45.83,46.85,0.3027,0.5653,0.976,3.5032,1429,263,0.0
-33.55,3.7157,34.2,3.7087,0.5934,87,0.032817,47.27,46.99,0.7053,0.6043,0.9628,3.7227,1429,281,0.0
-11.88,3.8156,21.9,3.7961,0.6822,96,0.031034,46.36,45.19,0.2488,0.1184,0.9678,3.8351,1429,299,0.0
18.89,4.0938,24.4,4.0884,0.917,105,0.029003,46.18,45.86,0.368,0.1206,0.9623,4.0991,1429,316,0.0
-19.07,3.6933,35.1,3.6871,0.5723,113,0.030641,46.52,45.87,0.4084,0.3695,0.9604,3.6995,1429,332,0.0
-19.33,3.5069,26.0,3.4983,0.4236,122,0.03,44.82,46.13,0.4052,0.5061,0.9586,3.5155,1429,350,0.0
-8.64,3.9131,34.2,3.8993,0.7641,131,0.028728,44.63,46.9,0.1771,0.2297,0.9525,3.927,1429,368,0.0
